26.3;55.175;949.4;7.0
25.475;54.425;946.675;7.0
26.125;55.0;948.55;7.0
27.425;55.325;948.25;7.0
27.1;52.425;950.825;7.0
26.875;54.95;950.9;7.0
25.3;56.4;947.1;7.0
26.45;54.675;950.15;7.0
25.325;54.8;947.1;7.0
25.3;56.725;949.975;7.0
23.725;56.05;949.375;7.0
25.5;55.35;950.8;7.0
25.175;54.65;949.85;7.0
28.7;55.025;950.5;7.0
27.125;55.9;950.525;7.0
26.6;54.825;949.7;7.0
26.8;55.65;951.825;7.0
25.8;56.2;952.1;7.0
27.925;54.5;950.675;7.0
28.125;54.0;950.9;7.0
30.6;50.8;950.975;6.0
31.875;51.15;953.8;6.0
29.425;49.875;952.6;6.0
31.55;50.45;952.525;6.0
30.5;50.65;952.675;6.0
29.6;50.325;952.75;6.0
31.225;52.05;953.225;6.0
31.15;51.6;953.7;6.0
31.1;51.55;952.75;6.0
31.125;51.275;954.25;6.0
31.65;49.025;953.25;6.0
31.225;48.85;952.8;6.0
30.8;50.9;954.85;6.0
30.05;50.375;953.1;6.0
32.6;48.05;953.65;6.0
31.425;50.65;954.25;6.0
31.075;52.525;952.975;6.0
31.525;51.7;953.825;6.0
29.225;51.575;952.375;6.0
29.1;50.775;953.525;6.0
28.925;53.575;952.35;6.0
26.85;52.125;951.55;6.0
28.125;51.45;952.5;6.0
27.75;51.775;952.15;6.0
30.35;52.725;952.525;6.0
29.375;52.725;952.2;6.0
29.925;51.725;951.425;6.0
28.775;53.7;952.825;6.0
29.175;49.675;951.625;6.0
27.8;54.05;953.125;6.0
30.175;50.975;952.65;6.0
27.225;52.15;952.3;6.0
28.925;50.375;953.325;6.0
30.675;50.525;952.225;6.0
29.075;49.9;954.475;6.0
29.275;53.225;952.675;6.0
27.725;52.55;952.775;6.0
30.925;50.15;954.125;6.0
29.275;53.575;953.325;6.0
28.85;52.125;952.9;6.0
28.825;53.125;951.625;6.0
29.725;52.45;952.85;6.0
27.975;55.15;951.425;6.0
28.125;51.8;952.875;6.0
28.775;52.75;950.25;6.0
28.35;54.175;951.425;6.0
31.275;52.4;952.175;6.0
29.9;53.525;953.95;6.0
30.175;53.525;951.375;6.0
30.05;52.75;954.475;6.0
28.125;52.125;951.875;6.0
29.1;51.425;953.525;6.0
28.85;54.075;952.225;6.0
29.1;52.125;953.2;6.0
29.725;51.425;954.15;6.0
29.6;51.975;953.025;6.0
30.55;50.775;952.45;6.0
29.8;51.5;952.9;6.0
28.925;53.175;952.325;6.0
28.9;52.85;953.3;6.0
28.125;54.625;950.6;6.0
25.975;54.65;948.45;6.0
27.6;53.9;949.875;6.0
28.4;55.25;950.075;6.0
27.0;53.55;948.55;6.0
26.225;52.225;949.425;6.0
26.575;55.25;950.675;6.0
26.6;54.025;949.15;6.0
25.15;54.475;950.825;6.0
28.525;53.875;951.475;6.0
26.0;56.45;948.825;6.0
25.325;54.325;950.025;6.0
28.1;53.375;950.025;6.0
24.775;54.45;949.525;6.0
26.7;50.825;950.475;6.0
28.4;53.15;950.65;6.0
29.05;54.05;951.925;6.0
25.775;54.2;949.55;6.0
27.0;53.875;949.575;6.0
26.725;53.0;949.55;6.0
25.5;54.175;948.925;6.0
26.3;55.525;949.725;6.0
24.425;54.3;947.5;6.0
26.7;53.85;949.525;6.0
25.8;54.7;947.95;6.0
25.05;54.95;949.15;6.0
28.4;54.05;951.275;6.0
27.675;53.525;950.45;6.0
26.225;54.05;950.0;6.0
27.1;55.4;950.55;6.0
27.05;56.25;947.95;6.0
27.175;53.725;948.8;6.0
26.425;54.775;948.3;6.0
28.1;54.3;949.425;6.0
25.95;53.45;949.475;6.0
27.5;54.025;948.8;6.0
27.5;52.825;951.325;6.0
26.925;53.55;949.425;6.0
25.725;52.4;949.2;6.0
28.225;54.5;950.5;6.0
26.775;55.625;947.625;6.0
26.975;55.8;946.825;6.0
25.65;55.175;947.725;6.0
26.125;55.625;946.625;6.0
25.475;57.175;948.25;6.0
25.95;56.125;950.325;6.0
27.125;54.675;948.225;6.0
26.475;54.375;946.925;6.0
27.4;55.625;949.5;6.0
26.025;55.75;950.675;6.0
26.95;56.45;949.375;6.0
27.425;55.65;948.25;6.0
26.85;55.0;950.55;6.0
27.275;54.55;948.725;6.0
25.5;53.65;949.2;6.0
25.75;56.05;949.45;6.0
26.5;54.95;950.875;6.0
26.95;55.175;949.05;6.0
25.05;56.125;949.725;6.0
28.925;55.125;949.4;6.0
25.95;54.05;948.175;6.0
26.85;54.625;949.725;6.0
26.35;54.775;947.975;6.0
25.95;56.75;948.525;6.0
25.55;55.7;949.25;6.0
25.8;55.7;949.25;6.0
26.6;54.025;949.475;6.0
26.525;55.2;948.75;6.0
24.175;55.025;950.825;6.0
26.0;56.425;948.75;6.0
26.8;53.05;949.05;6.0
24.125;55.25;947.2;6.0
27.2;56.45;948.15;6.0
25.925;55.225;949.425;6.0
26.425;57.2;949.275;6.0
25.2;54.75;947.675;6.0
26.6;54.675;949.475;6.0
27.9;56.275;949.55;6.0
28.55;53.575;950.2;6.0
25.8;55.975;947.675;6.0
27.75;52.975;950.875;6.0
29.0;51.45;950.975;6.0
29.95;53.25;952.55;6.0
29.95;52.125;951.9;6.0
29.325;51.6;953.125;6.0
29.15;50.25;952.05;6.0
30.25;49.4;952.75;6.0
30.1;53.1;951.6;6.0
28.625;54.825;950.775;6.0
28.4;51.525;952.2;6.0
32.4;51.475;952.75;6.0
30.95;51.5;952.9;6.0
28.725;49.8;952.85;6.0
30.825;52.0;953.05;6.0
29.625;53.9;951.125;6.0
30.65;52.4;953.825;6.0
30.85;51.7;953.075;6.0
27.6;51.8;952.025;6.0
29.5;49.65;952.7;6.0
30.675;52.45;951.7;6.0
24.7;54.525;949.1;6.0
28.4;55.275;947.95;6.0
26.175;56.85;948.25;6.0
26.45;54.65;949.525;6.0
24.4;56.675;949.75;6.0
25.5;54.65;948.2;6.0
27.275;56.1;951.0;6.0
26.2;56.175;948.275;6.0
26.775;56.25;948.525;6.0
26.0;55.775;949.05;6.0
28.25;53.85;950.65;6.0
24.85;55.275;951.175;6.0
27.75;55.0;949.2;6.0
26.775;55.3;950.5;6.0
25.65;54.2;949.35;6.0
27.35;54.425;948.15;6.0
25.825;54.375;949.225;6.0
26.275;53.9;947.125;6.0
25.675;56.425;948.675;6.0
26.95;54.15;950.35;6.0
28.775;51.75;950.05;6.0
30.375;51.125;950.825;6.0
30.825;50.0;954.625;6.0
31.975;50.65;952.425;6.0
30.45;51.575;953.025;6.0
30.95;49.525;952.25;6.0
30.6;52.0;952.525;6.0
28.55;50.525;951.7;6.0
30.25;52.175;952.5;6.0
30.675;51.4;953.225;6.0
28.825;51.45;951.625;6.0
30.3;50.825;952.9;6.0
32.775;50.525;952.275;6.0
29.575;50.25;951.425;6.0
29.25;51.55;953.35;6.0
27.2;51.05;950.75;6.0
31.375;50.625;952.425;6.0
30.125;49.65;952.425;6.0
29.475;51.5;952.35;6.0
30.45;50.225;951.05;6.0
31.375;49.725;952.775;6.0
29.275;50.7;951.3;6.0
30.275;51.1;952.6;6.0
30.85;50.05;953.775;6.0
30.725;50.275;952.425;6.0
29.3;52.525;950.925;6.0
28.325;50.3;950.55;6.0
29.625;50.95;953.375;6.0
31.375;49.7;951.775;6.0
32.3;51.55;953.35;6.0
29.775;50.3;953.55;6.0
29.5;49.925;952.75;6.0
29.575;51.825;951.425;6.0
30.525;51.575;954.5;6.0
30.0;51.125;951.95;6.0
30.3;51.4;952.2;6.0
29.3;50.275;953.875;6.0
30.15;50.0;952.675;6.0
31.525;50.725;955.375;6.0
31.975;49.95;951.675;6.0
26.55;55.25;948.5;6.0
26.7;53.3;949.575;6.0
26.925;51.625;951.6;6.0
25.625;55.825;950.325;6.0
26.225;56.45;949.1;6.0
25.825;55.05;948.6;6.0
25.8;53.55;947.95;6.0
26.85;52.8;949.45;6.0
27.5;53.15;949.425;6.0
27.45;53.375;949.35;6.0
25.2;53.875;949.55;6.0
26.45;54.45;948.3;6.0
26.9;54.025;949.15;6.0
27.2;54.625;948.775;6.0
26.075;54.5;948.325;6.0
28.25;50.85;949.575;6.0
