62.21;41.2675;979.785;23.0
59.6275;42.18;979.47;23.0
59.185;42.545;982.68;22.0
60.35;47.065;982.06;22.0
61.3175;37.16;978.3625;21.0
62.5725;31.23;977.905;21.0
66.4725;45.4925;978.4975;21.0
63.735;46.6075;978.965;21.0
63.105;36.47;978.475;20.0
62.605;36.4875;977.675;20.0
58.5575;31.8675;978.675;20.0
58.56;28.715;978.8525;20.0
55.77;30.24;982.2725;20.0
56.325;35.59;981.165;20.0
55.2675;31.8325;981.4575;20.0
56.19;35.1;982.365;20.0
58.485;37.53;978.5575;20.0
57.0275;37.515;978.0925;20.0
56.7125;28.36;978.675;20.0
58.6275;28.075;978.8175;20.0
55.1775;30.5575;982.135;20.0
54.1975;27.2025;982.625;20.0
54.97;29.765;980.9375;20.0
56.2975;36.555;981.0225;20.0
54.7;30.0075;980.475;19.0
57.7925;32.1575;980.7825;19.0
58.64;33.335;976.97;19.0
59.6825;31.28;978.1975;19.0
55.845;36.1725;980.0025;19.0
56.9025;29.5775;982.3475;19.0
57.465;33.585;981.27;19.0
57.57;28.05;980.6;19.0
56.0675;35.3925;981.2425;18.0
55.64;32.6575;981.3;18.0
60.2675;38.6175;978.715;18.0
59.72;33.4175;978.3425;18.0
55.305;30.07;980.89;17.0
58.86;31.735;980.7725;17.0
58.42;30.9025;979.95;17.0
57.2025;35.6675;979.915;17.0
59.28;34.455;977.5925;16.0
58.5775;39.8125;978.395;16.0
129.8825;105.27;982.74;20.0
122.44;101.025;985.345;20.0
129.34;122.4725;989.4075;22.0
129.1525;99.7875;996.3875;22.0
139.0275;119.24;984.34;21.0
155.02;123.8225;983.9975;21.0
169.915;135.175;993.47;21.0
160.34;149.5225;986.835;21.0
160.265;140.8025;990.03;22.0
169.9125;137.9025;983.89;22.0
154.3125;119.0675;984.96;24.0
161.1625;136.39;985.4775;24.0
165.2;154.96;986.9225;25.0
165.195;126.1675;990.46;25.0
147.6;117.4;980.175;28.0
156.6475;109.1325;985.1325;28.0
163.775;149.6825;986.645;29.0
167.4725;142.565;992.41;29.0
164.87;137.055;982.88;30.0
161.33;146.96;985.2275;30.0
131.82;102.935;981.7;31.0
133.425;115.0975;981.37;31.0
156.8525;114.575;991.4875;33.0
142.735;109.7075;990.54;33.0
148.5875;137.4825;992.4;32.0
157.435;123.625;994.5;32.0
157.155;140.5425;986.4825;32.0
156.5575;138.1925;981.3025;32.0
155.6925;140.66;978.6675;31.0
163.8725;137.2625;990.2525;31.0
123.3575;97.9625;982.6525;31.0
129.45;85.0875;977.755;31.0
103.4025;106.56;990.5225;30.0
106.28;86.005;986.0125;30.0
108.14;82.605;986.815;28.0
116.9025;96.3925;992.3175;28.0
111.515;96.555;991.6225;26.0
108.3425;87.3825;990.2875;26.0
120.1225;82.41;986.32;26.0
121.3975;102.81;983.9475;26.0
124.22;86.67;980.885;26.0
110.5775;95.835;983.585;26.0
126.3375;81.7825;983.57;25.0
114.8775;83.64;983.9025;25.0
124.3725;85.5675;981.61;25.0
127.83;96.3975;980.6375;25.0
171.5025;124.1125;980.245;24.0
174.895;129.7775;978.74;24.0
178.6675;121.845;985.8225;22.0
166.1925;120.6425;992.385;22.0
197.8775;146.5;981.9875;20.0
193.5325;131.6175;983.7525;20.0
189.235;130.1425;986.415;20.0
182.315;123.62;986.27;20.0
157.045;125.05;986.8275;22.0
158.5475;130.26;990.77;22.0
147.0325;119.8775;983.035;25.0
147.2;111.1125;988.2825;25.0
137.26;121.715;980.8975;27.0
161.3475;126.95;987.69;27.0
136.2175;117.8325;987.1;28.0
136.26;121.035;984.4975;28.0
126.96;93.335;991.5475;28.0
121.27;97.16;986.27;28.0
123.44;92.4375;981.7725;30.0
115.15;91.72;985.125;30.0
116.2125;95.83;993.2325;31.0
122.92;100.655;986.7825;31.0
155.64;103.51;986.1225;32.0
138.29;116.31;992.085;32.0
154.9325;125.245;994.0825;35.0
144.8775;112.38;984.1425;35.0
157.5275;129.135;980.82;33.0
149.2225;130.8425;988.485;33.0
159.43;125.7475;982.0975;33.0
153.325;152.9875;987.8875;33.0
179.44;168.7575;987.4775;33.0
178.6375;153.02;989.715;33.0
151.0325;125.6175;985.4975;31.0
146.995;135.7275;978.6325;31.0
160.825;137.4375;987.635;30.0
159.3875;141.355;992.36;30.0
139.685;103.315;974.27;29.0
133.2975;98.825;979.1325;29.0
138.0025;102.0975;990.0625;29.0
131.6575;109.3625;987.6725;29.0
128.0625;99.15;988.5325;28.0
134.7175;98.235;984.8275;28.0
131.0725;95.71;976.73;28.0
153.6675;106.3275;983.5725;28.0
132.3025;109.1425;983.1825;27.0
128.0525;105.1525;976.3075;27.0
133.945;104.1575;977.3275;26.0
134.2675;103.555;975.0975;26.0
135.68;90.41;984.665;26.0
140.5575;94.045;977.1675;26.0
133.4925;115.6975;982.92;26.0
155.8075;114.3325;986.6975;26.0
141.4875;120.0125;984.8475;26.0
150.105;115.3725;988.31;26.0
148.675;116.325;990.1625;27.0
146.77;118.7125;988.4525;27.0
134.625;99.395;974.71;28.0
141.795;101.5275;978.17;28.0
135.485;117.22;983.595;30.0
146.2625;113.66;984.12;30.0
147.225;109.0725;988.5625;30.0
137.7525;109.7425;989.6825;30.0
