52.725;82.5;1125.475;18.0
55.6;84.3;1126.75;18.0
55.325;82.5;1126.45;18.0
54.025;83.1;1126.75;18.0
56.6;82.5;1128.075;18.0
56.55;83.7;1126.775;18.0
54.325;84.0;1125.15;18.0
55.25;81.6;1126.75;18.0
55.25;81.6;1126.775;18.0
55.275;83.4;1125.825;18.0
55.925;82.5;1126.75;18.0
55.9;82.8;1126.75;18.0
57.2;83.7;1129.675;18.0
55.6;84.0;1127.1;18.0
56.575;82.8;1126.775;18.0
56.475;83.4;1126.775;18.0
56.525;84.0;1126.425;18.0
57.15;83.4;1127.4;18.0
57.425;84.3;1128.025;18.0
56.55;82.8;1127.75;18.0
50.775;79.7;1120.3;18.0
53.05;80.975;1121.25;18.0
52.75;81.6;1122.875;18.0
52.425;81.3;1122.9;18.0
52.1;81.3;1123.875;18.0
51.4;81.6;1122.25;18.0
52.4;79.675;1120.65;18.0
52.1;81.275;1122.225;18.0
52.1;81.25;1122.225;18.0
52.4;80.65;1121.925;18.0
50.775;80.675;1122.225;18.0
52.1;80.325;1120.6;18.0
50.15;80.95;1123.2;18.0
52.65;80.0;1124.825;18.0
54.35;82.2;1124.825;18.0
51.45;81.575;1123.225;18.0
51.075;82.2;1123.2;18.0
52.725;80.65;1122.55;18.0
51.45;80.9;1121.925;18.0
52.05;80.025;1121.9;18.0
49.5;80.675;1119.325;18.0
51.1;80.35;1124.175;18.0
52.375;81.275;1121.25;18.0
52.425;81.3;1122.55;18.0
50.8;80.925;1121.575;18.0
51.45;80.65;1120.6;18.0
51.125;80.0;1120.6;18.0
52.4;80.675;1122.275;18.0
52.025;80.675;1122.225;18.0
50.8;81.3;1122.55;18.0
51.1;80.975;1122.9;18.0
50.15;80.35;1121.9;18.0
51.725;80.95;1122.575;18.0
53.4;81.575;1122.225;18.0
52.425;81.3;1122.225;18.0
52.425;80.3;1122.55;18.0
49.5;80.0;1119.625;18.0
49.5;80.025;1120.275;18.0
49.825;81.575;1120.65;18.0
49.15;80.025;1120.625;18.0
50.5;79.375;1120.0;18.0
52.425;80.625;1121.275;18.0
49.825;80.35;1119.975;18.0
52.075;81.3;1120.925;18.0
49.175;81.3;1121.25;18.0
51.45;81.25;1122.225;18.0
51.125;81.3;1121.6;18.0
51.1;80.65;1123.2;18.0
50.8;81.0;1122.225;18.0
53.35;81.0;1124.825;18.0
52.425;81.3;1121.9;18.0
48.85;80.65;1123.525;18.0
49.5;80.65;1120.975;18.0
49.775;80.025;1121.95;18.0
53.025;80.675;1122.55;18.0
50.8;80.35;1123.85;18.0
53.675;81.575;1123.525;18.0
50.775;80.675;1123.2;18.0
53.025;80.925;1122.55;18.0
54.325;81.275;1124.175;18.0
59.0;87.975;1125.875;18.0
56.0;87.675;1126.2;18.0
55.4;87.325;1127.075;18.0
57.5;87.0;1124.975;18.0
60.2;87.325;1125.25;18.0
58.1;87.025;1125.575;18.0
54.225;87.05;1125.875;18.0
53.575;84.9;1124.925;18.0
56.3;86.425;1124.675;18.0
54.15;86.425;1126.5;18.0
57.25;86.7;1125.25;18.0
55.1;87.975;1124.975;18.0
55.375;86.1;1124.3;18.0
56.625;86.4;1124.625;18.0
56.9;85.2;1125.275;18.0
57.525;86.4;1124.3;18.0
57.2;86.7;1125.25;18.0
54.175;85.8;1123.675;18.0
56.6;87.325;1126.475;18.0
54.8;86.7;1124.625;18.0
54.025;81.9;1126.125;18.0
56.55;84.3;1127.05;18.0
55.55;82.8;1127.75;18.0
57.125;82.5;1128.05;18.0
54.95;83.7;1129.325;18.0
55.625;83.4;1128.4;18.0
56.2;83.7;1129.625;18.0
57.8;83.1;1129.05;18.0
57.75;86.1;1130.625;18.0
59.0;84.3;1131.575;18.0
58.375;84.6;1131.275;18.0
55.55;84.275;1128.35;18.0
57.8;84.6;1130.275;18.0
56.55;84.025;1129.65;18.0
58.075;84.6;1128.975;18.0
58.375;85.8;1129.675;18.0
58.075;86.1;1130.6;18.0
55.6;83.1;1129.025;18.0
56.2;85.5;1130.0;18.0
57.45;84.6;1130.975;18.0
49.15;79.7;1121.95;18.0
50.475;80.35;1122.225;18.0
53.4;81.3;1124.825;18.0
51.125;80.975;1122.875;18.0
52.075;80.025;1120.925;18.0
51.425;80.35;1122.875;18.0
53.075;80.675;1122.9;18.0
52.05;80.975;1125.475;18.0
51.45;80.675;1120.975;18.0
52.725;81.6;1123.225;18.0
52.4;81.9;1122.875;18.0
51.775;81.0;1123.2;18.0
53.4;81.0;1124.175;18.0
51.775;81.575;1126.125;18.0
53.375;80.625;1124.175;18.0
52.375;82.5;1122.875;18.0
51.425;80.95;1124.5;18.0
50.45;81.85;1122.25;18.0
52.7;80.675;1124.5;18.0
52.725;81.6;1123.2;18.0
54.8;86.75;1125.2;18.0
53.275;86.4;1125.825;18.0
57.5;87.05;1127.375;18.0
57.8;86.1;1126.8;18.0
56.9;87.025;1127.65;18.0
56.3;87.05;1126.175;18.0
55.4;87.025;1124.95;18.0
57.225;87.675;1126.175;18.0
57.8;87.05;1127.1;18.0
56.875;87.675;1127.7;18.0
57.275;87.35;1128.0;18.0
56.325;88.0;1125.5;18.0
56.0;87.025;1125.875;18.0
57.225;88.0;1127.4;18.0
57.2;86.4;1126.175;18.0
55.7;85.8;1126.8;18.0
57.2;86.425;1125.85;18.0
57.2;88.0;1126.725;18.0
54.2;85.8;1126.425;18.0
56.925;87.35;1124.925;18.0
56.85;83.1;1128.35;18.0
56.275;83.7;1129.35;18.0
55.875;83.1;1129.05;18.0
57.775;84.3;1128.7;18.0
57.15;83.375;1129.325;18.0
57.15;86.7;1128.35;18.0
56.875;86.7;1129.95;18.0
55.0;84.3;1128.4;18.0
56.525;84.3;1129.0;18.0
58.375;83.7;1129.025;18.0
55.9;82.5;1128.7;18.0
57.45;83.1;1128.725;18.0
55.325;82.5;1126.45;18.0
53.375;83.1;1127.75;18.0
56.5;84.6;1126.775;18.0
56.525;84.9;1129.675;18.0
57.2;84.0;1129.05;18.0
57.5;83.975;1130.625;18.0
58.325;86.1;1129.35;18.0
56.175;84.275;1127.4;18.0
57.75;82.5;1128.4;18.0
55.6;83.1;1127.725;18.0
56.525;84.0;1129.325;18.0
56.25;86.1;1130.325;18.0
56.225;84.0;1130.625;18.0
55.3;82.5;1129.7;18.0
59.6;85.2;1128.075;18.0
56.25;83.1;1129.05;18.0
58.1;83.1;1129.7;18.0
56.25;84.0;1130.95;18.0
57.775;86.075;1128.375;18.0
56.875;82.8;1129.325;18.0
56.275;84.9;1130.275;18.0
56.175;84.3;1130.0;18.0
56.575;83.7;1129.325;18.0
58.95;83.1;1127.075;18.0
57.15;84.6;1129.95;18.0
57.2;83.4;1129.025;18.0
56.875;83.1;1129.05;18.0
57.125;82.5;1129.05;18.0
55.3;82.75;1126.125;18.0
55.9;82.5;1128.4;18.0
57.175;83.7;1129.325;18.0
57.45;83.4;1127.4;18.0
55.625;84.0;1129.025;18.0
53.95;83.4;1128.4;18.0
55.95;82.8;1128.4;18.0
56.55;83.7;1129.325;18.0
56.225;84.6;1130.0;18.0
54.625;82.475;1126.475;18.0
54.6;84.3;1127.75;18.0
56.225;84.9;1128.7;18.0
55.575;84.0;1130.325;18.0
58.05;83.1;1129.025;18.0
56.25;83.4;1128.725;18.0
55.625;81.9;1128.075;18.0
56.175;84.9;1129.0;18.0
57.175;83.1;1130.0;18.0
55.9;83.4;1127.075;18.0
57.15;83.4;1129.025;18.0
55.3;83.35;1127.125;18.0
54.65;82.2;1127.75;18.0
55.275;84.0;1127.4;18.0
56.875;83.7;1130.35;18.0
56.225;84.0;1131.25;18.0
58.35;85.2;1131.225;18.0
57.725;84.3;1129.0;18.0
57.5;83.4;1130.25;18.0
55.525;84.9;1130.3;18.0
57.15;85.8;1130.3;18.0
58.7;84.025;1130.55;18.0
57.15;82.5;1130.0;18.0
57.125;83.1;1129.375;18.0
57.8;84.3;1131.9;18.0
56.5;83.4;1128.35;18.0
56.2;85.5;1130.65;18.0
58.1;85.2;1130.6;18.0
58.075;84.6;1130.95;18.0
58.65;85.2;1131.225;18.0
59.0;84.6;1129.65;18.0
55.85;83.4;1127.075;18.0
56.55;83.7;1128.4;18.0
54.7;83.1;1128.375;18.0
58.375;84.0;1129.35;18.0
56.25;83.4;1130.325;18.0
56.475;84.9;1129.35;18.0
56.5;83.7;1129.325;18.0
57.15;83.7;1128.4;18.0
56.825;83.1;1130.3;18.0
58.375;83.1;1128.65;18.0
56.825;84.0;1129.35;18.0
54.925;81.9;1129.325;18.0
56.55;83.1;1128.4;18.0
54.05;82.8;1126.775;18.0
56.2;84.0;1127.75;18.0
54.325;83.4;1130.6;18.0
56.525;83.075;1128.025;18.0
56.475;83.4;1127.425;18.0
55.6;82.5;1128.725;18.0
58.375;83.4;1129.05;18.0
56.825;83.425;1128.4;18.0
57.8;84.6;1129.675;18.0
55.925;87.3;1129.65;18.0
55.25;84.0;1129.025;18.0
58.075;83.1;1129.0;18.0
56.825;83.4;1129.05;18.0
57.5;83.4;1129.375;18.0
60.8;83.7;1131.225;18.0
58.35;86.1;1130.9;18.0
58.1;85.2;1128.375;18.0
56.575;85.225;1130.325;18.0
57.175;84.9;1130.0;18.0
58.375;86.7;1131.225;18.0
59.3;84.6;1130.6;18.0
58.05;85.2;1132.175;18.0
57.125;84.0;1129.975;18.0
58.675;85.5;1129.925;18.0
59.325;84.3;1133.675;18.0
58.05;85.2;1130.65;18.0
56.825;86.4;1130.925;18.0
58.0;84.875;1129.3;19.0
57.75;83.7;1129.375;19.0
56.475;84.9;1127.1;19.0
57.35;83.4;1131.8;19.0
54.625;84.575;1129.7;19.0
56.775;84.9;1129.7;19.0
59.9;83.7;1129.975;19.0
57.175;82.5;1129.35;19.0
54.95;84.6;1128.4;19.0
55.925;85.2;1130.3;19.0
58.075;83.975;1127.1;19.0
57.8;83.4;1130.0;19.0
55.6;87.0;1133.1;19.0
58.6;84.0;1130.975;19.0
