26.059701492537314;55.02985074626866;948.2089552238806;7.0
26.708955223880597;54.35820895522388;949.6940298507462;7.0
25.708955223880597;55.6865671641791;948.6865671641791;7.0
25.01492537313433;55.37313432835821;950.2014925373135;7.0
27.455223880597014;55.23134328358209;950.5597014925373;7.0
27.149253731343283;54.865671641791046;951.1044776119403;6.970149253731344
30.850746268656717;50.53731343283582;952.9104477611941;6.0
30.671641791044777;50.88059701492537;952.3731343283582;6.0
31.104477611940297;51.298507462686565;953.723880597015;6.0
31.15671641791045;50.12686567164179;953.2686567164179;6.0
31.30827067669173;49.86466165413534;953.609022556391;6.0
30.0;51.57142857142857;953.3609022556391;6.0
28.015037593984964;52.097744360902254;952.375939849624;6.0
29.406015037593985;52.45112781954887;951.9398496240601;6.0
28.86466165413534;52.57142857142857;952.4360902255639;6.0
28.857142857142858;50.909774436090224;952.6466165413534;6.0
29.285714285714285;51.63157894736842;953.187969924812;6.0
29.481203007518797;52.0;953.375939849624;6.0
28.669172932330827;53.70676691729323;951.984962406015;6.0
29.278195488721803;52.38345864661654;951.7067669172932;6.0
29.94736842105263;53.526315789473685;953.1503759398496;6.0
28.593984962406015;52.35338345864662;952.4661654135339;6.0
29.992481203007518;51.962406015037594;953.3308270676691;6.0
29.24812030075188;51.94736842105263;952.8195488721805;6.0
27.23308270676692;54.37593984962406;949.8195488721805;6.0
26.93233082706767;54.08270676691729;949.4436090225564;6.0
26.76691729323308;54.17293233082707;950.4285714285714;6.0
26.030075187969924;54.96992481203007;949.7443609022556;6.0
27.804511278195488;52.67669172932331;950.421052631579;6.0
26.533834586466167;53.69172932330827;949.8721804511279;6.0
25.33582089552239;54.61194029850746;948.6417910447761;6.0
26.44776119402985;54.53731343283582;949.223880597015;6.0
27.238805970149254;54.32089552238806;950.5597014925373;6.0
26.67910447761194;54.940298507462686;948.6119402985074;6.0
27.53731343283582;53.47014925373134;949.7164179104477;6.0
27.01492537313433;53.47014925373134;949.5373134328358;6.0
26.261194029850746;55.66417910447761;947.5149253731344;6.0
26.246268656716417;55.75373134328358;948.5597014925373;6.0
26.559701492537314;55.37313432835821;948.9402985074627;6.0
27.291044776119403;55.634328358208954;949.5074626865671;6.0
25.872180451127818;54.56390977443609;949.5112781954887;6.0
26.94736842105263;55.57142857142857;949.2330827067669;6.0
26.285714285714285;54.54135338345865;948.5187969924812;6.0
25.917293233082706;55.67669172932331;949.4360902255639;6.0
25.781954887218046;55.54887218045113;949.3007518796992;6.0
25.8796992481203;55.015037593984964;948.3533834586466;6.0
26.127819548872182;55.63157894736842;948.9097744360902;6.0
27.360902255639097;55.03007518796993;949.0225563909775;6.0
29.105263157894736;52.61654135338346;951.7368421052631;6.0
29.533834586466167;50.41353383458647;952.3308270676691;6.0
29.18796992481203;53.090225563909776;951.7293233082706;6.0
30.49624060150376;51.097744360902254;952.8345864661654;6.0
30.69924812030075;52.69172932330827;952.7067669172932;6.0
29.142857142857142;51.17293233082707;952.0451127819549;6.0
26.481203007518797;55.49624060150376;948.6766917293234;6.0
25.842105263157894;55.62406015037594;949.5864661654135;6.0
26.398496240601503;55.962406015037594;948.7593984962406;6.0
26.857142857142858;54.83458646616541;950.3082706766917;6.0
26.2406015037594;54.473684210526315;949.5037593984962;6.0
26.473684210526315;54.75187969924812;948.5563909774436;6.0
30.26865671641791;50.93283582089552;951.8134328358209;6.0
30.78358208955224;50.82835820895522;952.6641791044776;6.0
29.98507462686567;51.440298507462686;952.5223880597015;6.0
30.246268656716417;50.85820895522388;951.7611940298508;6.0
29.686567164179106;51.07462686567164;952.3358208955224;6.0
29.791044776119403;50.440298507462686;952.0373134328358;6.0
30.507462686567163;50.47014925373134;952.4776119402985;6.0
29.71641791044776;50.75373134328358;951.7313432835821;6.0
30.73134328358209;50.73880597014925;952.7089552238806;6.0
30.029850746268657;50.87313432835821;952.8283582089553;6.0
29.654135338345863;51.203007518796994;952.8421052631579;6.0
31.045112781954888;50.278195488721806;952.796992481203;6.0
26.593984962406015;53.6390977443609;950.0375939849624;6.0
25.796992481203006;55.390977443609025;949.0075187969925;6.0
27.218045112781954;53.067669172932334;949.4436090225564;6.0
26.481203007518797;54.4812030075188;948.8496240601504;6.0
27.090225563909776;52.94736842105263;949.2406015037594;6.0
26.669172932330827;53.73684210526316;949.7067669172932;6.0
26.593984962406015;55.40601503759399;948.6766917293234;6.0
27.30075187969925;55.18045112781955;949.390977443609;6.0
27.105263157894736;55.63157894736842;949.6616541353384;6.0
28.18796992481203;54.203007518796994;950.609022556391;6.0
28.345864661654137;54.17293233082707;951.6616541353384;6.0
